REF_AREA: Reference area,TIME_PERIOD: Time period,OBS_VALUE,CLIMATE_HAZARDS
Korea,2014,-0.70579743,drought
Korea,2015,-1.797865072,drought
Korea,2015,-1.392164629,drought
Korea,2016,0.932255945,drought
Korea,2016,1.014957991,drought
Korea,2017,-5.393341072,drought
Korea,2017,-5.621913271,drought
Korea,2018,-0.561852271,drought
Korea,2018,-0.384998229,drought
Korea,2019,-2.01103027,drought
Korea,2019,-1.935702628,drought
Korea,2020,-2.180518124,drought
Korea,2020,-1.985802568,drought
Latvia,2001,2.524924558,drought
Latvia,2001,2.245589991,drought
Latvia,2002,-9.41185319,drought
Latvia,2002,-9.689179048,drought
Latvia,2003,0.063490802,drought
Latvia,2003,0.569883833,drought
Latvia,2004,0.838975297,drought
Latvia,2004,0.742609026,drought
Latvia,2005,-2.70274476,drought
Latvia,2005,-2.70530535,drought
Latvia,2006,-6.31917235,drought
Latvia,2006,-6.458537365,drought
Latvia,2007,0.926827245,drought
Latvia,2007,0.906074489,drought
Latvia,2008,-0.119883537,drought
Latvia,2008,0.089014063,drought
Latvia,2009,0.279970715,drought
Latvia,2009,0.468947085,drought
Latvia,2010,1.950525199,drought
Latvia,2010,1.606218626,drought
Latvia,2011,-1.053670911,drought
Latvia,2011,-1.059505813,drought
Latvia,2012,4.088387207,drought
Latvia,2012,4.130492374,drought
Latvia,2013,-1.282828897,drought
Latvia,2013,-1.554112009,drought
Latvia,2014,0.608813279,drought
Latvia,2014,0.516030478,drought
Latvia,2015,-2.614790355,drought
Latvia,2015,-2.279980011,drought
Latvia,2016,1.578898467,drought
Latvia,2016,1.486137241,drought
Latvia,2017,4.095264281,drought
Latvia,2017,4.134934876,drought
Latvia,2018,-9.439685493,drought
Latvia,2018,-9.233585448,drought
Latvia,2019,-4.470714562,drought
Latvia,2019,-4.045295425,drought
Latvia,2020,-1.415966015,drought
Latvia,2020,-1.089307104,drought
Lithuania,2001,3.558489401,drought
Lithuania,2001,3.380885004,drought
Lithuania,2002,-8.604605135,drought
Lithuania,2002,-8.775276355,drought
Lithuania,2003,-1.824347978,drought
Lithuania,2003,-1.639402043,drought
Lithuania,2004,1.99521569,drought
Lithuania,2004,1.982143901,drought
Lithuania,2005,-2.553108061,drought
Lithuania,2005,-2.628419056,drought
Lithuania,2006,-4.425701924,drought
Lithuania,2006,-4.320580643,drought
Lithuania,2007,1.26184511,drought
Lithuania,2007,1.084096703,drought
Lithuania,2008,-1.04034706,drought
Lithuania,2008,-0.972594488,drought
Lithuania,2009,-0.208511476,drought
Lithuania,2009,-0.081538983,drought
Lithuania,2010,3.313053055,drought
Lithuania,2010,3.256283395,drought
Lithuania,2011,-0.469532134,drought
Lithuania,2011,-0.520908611,drought
Lithuania,2012,2.812750195,drought
Lithuania,2012,2.735758927,drought
Lithuania,2013,-0.931370953,drought
Lithuania,2013,-0.981043612,drought
Lithuania,2014,-1.911756033,drought
Lithuania,2014,-2.054822864,drought
Lithuania,2015,-4.642664812,drought
Lithuania,2015,-4.627511086,drought
Lithuania,2016,1.580506154,drought
Lithuania,2016,1.542165009,drought
Lithuania,2017,3.804355662,drought
Lithuania,2017,3.724086876,drought
Lithuania,2018,-9.493098034,drought
Lithuania,2018,-9.320067011,drought
Lithuania,2019,-7.600703001,drought
Lithuania,2019,-7.608897634,drought
Lithuania,2020,-3.710235422,drought
Lithuania,2020,-3.814493408,drought
Luxembourg,2001,1.675048733,drought
Luxembourg,2001,1.592033653,drought
Luxembourg,2002,-1.679584102,drought
Luxembourg,2002,-1.671291404,drought
Luxembourg,2003,-8.334633968,drought
Luxembourg,2003,-8.446893664,drought
Luxembourg,2004,-2.159947791,drought
Luxembourg,2004,-1.995691603,drought
Luxembourg,2005,-3.483235196,drought
Luxembourg,2005,-3.295034639,drought
Luxembourg,2006,0.015800939,drought
Luxembourg,2006,0.092370924,drought
Luxembourg,2007,2.455900041,drought
Luxembourg,2007,2.362545478,drought
Luxembourg,2008,4.138259987,drought
Luxembourg,2008,4.037492569,drought
Luxembourg,2009,-1.522396549,drought
Luxembourg,2009,-1.486690023,drought
Luxembourg,2010,0.062071912,drought
Luxembourg,2010,0.167114711,drought
Luxembourg,2011,-9.023865515,drought
Luxembourg,2011,-8.82042157,drought
Luxembourg,2012,3.033308801,drought
Luxembourg,2012,2.745074088,drought
Luxembourg,2013,3.887215512,drought
Luxembourg,2013,3.699844153,drought
Luxembourg,2014,-0.700676817,drought
Luxembourg,2014,-0.537440697,drought
Luxembourg,2015,-5.032062219,drought
Luxembourg,2015,-5.158173919,drought
Luxembourg,2016,0.264296718,drought
Luxembourg,2016,0.065717558,drought
Luxembourg,2017,-3.920035822,drought
Luxembourg,2017,-3.970028815,drought
Luxembourg,2018,-12.75891066,drought
Luxembourg,2018,-12.61674517,drought
Luxembourg,2019,-3.866869278,drought
Luxembourg,2019,-3.978857554,drought
Luxembourg,2020,-12.00694241,drought
Luxembourg,2020,-11.86043513,drought
Mexico,2001,-5.157210283,drought
Mexico,2001,-2.939970441,drought
Mexico,2002,-5.046876794,drought
Mexico,2002,-3.641316801,drought
Mexico,2003,-3.428808662,drought
Mexico,2003,-3.58990497,drought
Mexico,2004,0.315716753,drought
Mexico,2004,-0.911181769,drought
Mexico,2005,-5.444706606,drought
Mexico,2005,-5.543415969,drought
Mexico,2006,-2.900665032,drought
Mexico,2006,0.28881223,drought
Mexico,2007,-0.47900136,drought
Mexico,2007,0.391923011,drought
Mexico,2008,-2.287126789,drought
Mexico,2008,-0.788234795,drought
Mexico,2009,-6.561931185,drought
Mexico,2009,-5.164229458,drought
Mexico,2010,-1.092103108,drought
Mexico,2010,-0.359969859,drought
Mexico,2011,-13.20965394,drought
Mexico,2011,-9.998379296,drought
Mexico,2012,-6.342435718,drought
Mexico,2012,-3.068084123,drought
Mexico,2013,2.226565426,drought
Mexico,2013,3.251473506,drought
Mexico,2014,2.504307824,drought
Mexico,2014,5.194816442,drought
Mexico,2015,6.304432353,drought
Mexico,2015,7.573331341,drought
Mexico,2016,-0.064262256,drought
Mexico,2016,1.289136554,drought
Mexico,2017,-4.661680593,drought
Mexico,2017,-4.209372881,drought
Mexico,2018,1.653638638,drought
Mexico,2018,2.469892169,drought
Mexico,2019,-4.469949264,drought
Mexico,2019,-5.352045509,drought
Mexico,2020,-7.563485495,drought
Mexico,2020,-6.240803187,drought
Netherlands,2001,4.616650301,drought
Netherlands,2001,4.752675517,drought
Netherlands,2002,3.629385401,drought
Netherlands,2002,4.042818037,drought
Netherlands,2003,-9.579893893,drought
Netherlands,2003,-9.576676598,drought
Netherlands,2004,1.58495849,drought
Netherlands,2004,1.757214636,drought
Netherlands,2005,1.923483561,drought
Netherlands,2005,2.098993278,drought
Netherlands,2006,-1.214415891,drought
Netherlands,2006,-1.40606594,drought
Netherlands,2007,3.113348371,drought
Netherlands,2007,3.205106543,drought
Netherlands,2008,2.007970475,drought
Netherlands,2008,1.938739317,drought
Netherlands,2009,-3.148384539,drought
Netherlands,2009,-2.926965499,drought
Netherlands,2010,-0.352587246,drought
Netherlands,2010,-0.314707729,drought
Netherlands,2011,-1.714606124,drought
Netherlands,2011,-1.547892265,drought
Netherlands,2012,4.696965902,drought
Netherlands,2012,5.019675935,drought
Netherlands,2013,-1.833346999,drought
Netherlands,2013,-1.907735354,drought
Netherlands,2014,2.688273425,drought
Netherlands,2014,2.439146188,drought
Netherlands,2015,-0.41047394,drought
Netherlands,2015,0.019815881,drought
Netherlands,2016,-2.810860355,drought
Netherlands,2016,-2.924183008,drought
Netherlands,2017,0.15079791,drought
Netherlands,2017,0.481963657,drought
Netherlands,2018,-11.24311823,drought
Netherlands,2018,-11.48279788,drought
Netherlands,2019,-4.701585362,drought
Netherlands,2019,-4.745087708,drought
Netherlands,2020,-8.002957938,drought
Netherlands,2020,-7.637311879,drought
New Zealand,2001,-0.756256241,drought
New Zealand,2001,-3.827178023,drought
New Zealand,2002,-0.027498258,drought
New Zealand,2002,-2.488352026,drought
New Zealand,2003,-2.79071472,drought
New Zealand,2003,-3.590172312,drought
New Zealand,2004,3.553087278,drought
New Zealand,2004,4.163648264,drought
New Zealand,2005,-1.132174263,drought
New Zealand,2005,-0.194675262,drought
New Zealand,2006,1.264813183,drought
New Zealand,2006,1.941872142,drought
New Zealand,2007,-2.719450367,drought
New Zealand,2007,-3.865233643,drought
New Zealand,2008,-2.694997389,drought
New Zealand,2008,-3.083636751,drought
New Zealand,2009,-1.523407017,drought
New Zealand,2009,-1.486183005,drought
New Zealand,2010,-3.107629147,drought
New Zealand,2010,-2.84473234,drought
New Zealand,2011,2.21961145,drought
New Zealand,2011,4.176055534,drought
New Zealand,2012,1.225997197,drought
New Zealand,2012,2.570226586,drought
New Zealand,2013,-3.981995777,drought
New Zealand,2013,-1.613960096,drought
New Zealand,2014,-0.634321095,drought
New Zealand,2014,-0.039387028,drought
New Zealand,2015,-3.193998212,drought
New Zealand,2015,-5.222711967,drought
New Zealand,2016,0.203773638,drought
New Zealand,2016,-0.060696897,drought
New Zealand,2017,0.510308879,drought
New Zealand,2017,2.663302455,drought
New Zealand,2018,4.430427089,drought
New Zealand,2018,8.306848521,drought
New Zealand,2019,-1.637704331,drought
New Zealand,2019,-0.852996626,drought
New Zealand,2020,-4.073166066,drought
New Zealand,2020,-5.579736321,drought
Norway,2001,2.451922779,drought
Norway,2001,1.581676068,drought
Norway,2002,-2.268785995,drought
Norway,2002,-2.322822191,drought
Norway,2003,-0.414647919,drought
Norway,2003,0.531260676,drought
Norway,2004,1.859054669,drought
Norway,2004,1.3233453,drought
Norway,2005,2.029394793,drought
Norway,2005,1.617418384,drought
Norway,2006,-0.42309022,drought
Norway,2006,-0.790160728,drought
Norway,2007,2.162432943,drought
Norway,2007,1.463938962,drought
Norway,2008,-0.414403891,drought
Norway,2008,-0.247397375,drought
Norway,2009,0.045134335,drought
Norway,2009,0.476460681,drought
Norway,2010,-0.367228925,drought
Norway,2010,-0.547582274,drought
Norway,2011,2.890618372,drought
Norway,2011,3.880175539,drought
Norway,2012,1.850073496,drought
Norway,2012,3.193983218,drought
Norway,2013,0.300003207,drought
Norway,2013,1.278142409,drought
Norway,2014,-1.130822969,drought
Norway,2014,0.235511339,drought
Norway,2015,2.13866908,drought
Norway,2015,3.210872947,drought
Norway,2016,1.262264433,drought
Norway,2016,1.209025108,drought
Norway,2017,2.472374572,drought
Norway,2017,3.078264918,drought
Norway,2018,-2.869801559,drought
Norway,2018,-5.239648753,drought
Norway,2019,0.648111283,drought
Norway,2019,1.610323933,drought
Norway,2020,1.071256688,drought
Norway,2020,1.59658664,drought
OECD - Europe,2001,0.201614803,drought
OECD - Europe,2001,0.37318928,drought
OECD - Europe,2002,0.757088914,drought
OECD - Europe,2002,0.234383307,drought
OECD - Europe,2003,-3.353313838,drought
OECD - Europe,2003,-2.788428995,drought
OECD - Europe,2004,-0.558460876,drought
OECD - Europe,2004,-0.013981681,drought
OECD - Europe,2005,-2.559325094,drought
OECD - Europe,2005,-1.492072508,drought
OECD - Europe,2006,-0.808507598,drought
OECD - Europe,2006,-1.113099523,drought
OECD - Europe,2007,-0.479536851,drought
OECD - Europe,2007,0.007492449,drought
OECD - Europe,2008,-0.411957301,drought
OECD - Europe,2008,0.01199266,drought
OECD - Europe,2009,-0.55221486,drought
OECD - Europe,2009,-0.303942143,drought
OECD - Europe,2010,2.878345312,drought
OECD - Europe,2010,1.76808525,drought
OECD - Europe,2011,-2.335127765,drought
OECD - Europe,2011,-1.170675016,drought
OECD - Europe,2012,-1.046504273,drought
OECD - Europe,2012,-0.232755356,drought
OECD - Europe,2013,-0.016078884,drought
OECD - Europe,2013,-0.181800817,drought
OECD - Europe,2014,1.736870786,drought
OECD - Europe,2014,1.388203135,drought
OECD - Europe,2015,-2.236846886,drought
OECD - Europe,2015,-1.018159992,drought
OECD - Europe,2016,-0.808995971,drought
OECD - Europe,2016,-0.14753741,drought
OECD - Europe,2017,-2.305982515,drought
OECD - Europe,2017,-1.049086413,drought
OECD - Europe,2018,-2.886362941,drought
OECD - Europe,2018,-2.915538458,drought
OECD - Europe,2019,-3.443908889,drought
OECD - Europe,2019,-2.256385317,drought
OECD - Europe,2020,-3.114312424,drought
OECD - Europe,2020,-2.041677446,drought
OECD - Total,2001,-1.781753487,drought
OECD - Total,2001,-0.605896926,drought
OECD - Total,2002,-2.1548812,drought
OECD - Total,2002,-2.27737798,drought
OECD - Total,2003,-2.338234826,drought
OECD - Total,2003,-1.046649054,drought
OECD - Total,2004,-0.011991284,drought
OECD - Total,2004,0.250218664,drought
OECD - Total,2005,-1.93730817,drought
OECD - Total,2005,-1.383263307,drought
OECD - Total,2006,-2.672188807,drought
OECD - Total,2006,-2.042120325,drought
OECD - Total,2007,-1.996327759,drought
OECD - Total,2007,-2.400077915,drought
OECD - Total,2008,-1.407037938,drought
OECD - Total,2008,-2.204678708,drought
OECD - Total,2009,-0.843380713,drought
OECD - Total,2009,-1.287296209,drought
OECD - Total,2010,1.861028405,drought
OECD - Total,2010,1.23174694,drought
OECD - Total,2011,-1.904575846,drought
OECD - Total,2011,-0.716521257,drought
OECD - Total,2012,-3.940518278,drought
OECD - Total,2012,-2.77140775,drought
OECD - Total,2013,-0.819424008,drought
OECD - Total,2013,-1.238026127,drought
OECD - Total,2014,0.700981452,drought
OECD - Total,2014,-0.629731549,drought
OECD - Total,2015,-0.999233874,drought
OECD - Total,2015,-1.034094065,drought
OECD - Total,2016,0.742023533,drought
OECD - Total,2016,0.430341202,drought
OECD - Total,2017,-2.053864715,drought
OECD - Total,2017,-0.917383178,drought
OECD - Total,2018,-1.180496658,drought
OECD - Total,2018,-1.540935778,drought
OECD - Total,2019,-1.184531625,drought
OECD - Total,2019,-1.847993417,drought
OECD - Total,2020,-2.846049006,drought
OECD - Total,2020,-1.860690467,drought
Poland,2001,5.820742288,drought
Poland,2001,6.010549819,drought
Poland,2002,-1.965611711,drought
Poland,2002,-2.055395918,drought
Poland,2003,-6.739335148,drought
Poland,2003,-6.772597362,drought
Poland,2004,-1.581702343,drought
Poland,2004,-1.749811878,drought
Poland,2005,-7.487004364,drought
Poland,2005,-7.865086299,drought
Poland,2006,-3.639891877,drought
Poland,2006,-3.592724032,drought
Poland,2007,0.076399604,drought
Poland,2007,-0.00046065,drought
Poland,2008,-1.477182287,drought
Poland,2008,-1.539385403,drought
Poland,2009,-0.215864729,drought
Poland,2009,-0.161896909,drought
Poland,2010,4.367684085,drought
Poland,2010,4.512492838,drought
Poland,2011,-3.982235262,drought
Poland,2011,-4.121366145,drought
Poland,2012,-1.052173283,drought
Poland,2012,-1.369797765,drought
Poland,2013,0.224456069,drought
Poland,2013,0.407798311,drought
Poland,2014,-1.424964822,drought
Poland,2014,-1.341695835,drought
Poland,2015,-9.476400918,drought
Poland,2015,-9.757259098,drought
Poland,2016,-0.936741607,drought
Poland,2016,-1.127593245,drought
Poland,2017,5.147718142,drought
Poland,2017,5.100152025,drought
Poland,2018,-10.02157684,drought
Poland,2018,-9.824081843,drought
Poland,2019,-7.304137648,drought
Poland,2019,-7.433756445,drought
Poland,2020,-3.072896947,drought
Poland,2020,-2.7837559,drought
Portugal,2001,2.659871501,drought
Portugal,2001,3.750617135,drought
Portugal,2002,6.627350667,drought
Portugal,2002,6.807320102,drought
Portugal,2003,6.749666672,drought
Portugal,2003,6.983583107,drought
Portugal,2004,-2.147292495,drought
Portugal,2004,-1.835042236,drought
Portugal,2005,-13.76748577,drought
Portugal,2005,-14.23441218,drought
Portugal,2006,5.124047741,drought
Portugal,2006,5.558963618,drought
Portugal,2007,-4.079483361,drought
Portugal,2007,-3.27318175,drought
Portugal,2008,-1.761343217,drought
Portugal,2008,-1.630100165,drought
Portugal,2009,-7.645254329,drought
Portugal,2009,-7.88326854,drought
Portugal,2010,7.632329216,drought
Portugal,2010,8.320144888,drought
Portugal,2011,1.935610308,drought
Portugal,2011,3.162708513,drought
Portugal,2012,-8.56908331,drought
Portugal,2012,-8.885799182,drought
Portugal,2013,-0.116319912,drought
Portugal,2013,0.021459391,drought
Portugal,2014,8.86733767,drought
Portugal,2014,8.798044113,drought
Portugal,2015,-6.302101376,drought
Portugal,2015,-6.458714269,drought
Portugal,2016,3.73850965,drought
Portugal,2016,3.665024059,drought
Portugal,2017,-14.40722672,drought
Portugal,2017,-14.24215433,drought
Portugal,2018,2.506863919,drought
Portugal,2018,2.755293923,drought
Portugal,2019,-8.01657829,drought
Portugal,2019,-9.120413964,drought
Portugal,2020,0.984149212,drought
Portugal,2020,0.605144814,drought
Russia,2001,-0.550929843,drought
Russia,2001,0.967824591,drought
Russia,2002,-0.894875804,drought
Russia,2002,-0.424167041,drought
Russia,2003,-1.304374939,drought
Russia,2003,0.018119949,drought
Russia,2004,0.631496154,drought
Russia,2004,1.439759546,drought
Russia,2005,0.003384539,drought
Russia,2005,-2.627753085,drought
Russia,2006,0.499299856,drought
Russia,2006,-1.011324022,drought
Russia,2007,1.503748695,drought
Russia,2007,-2.602738572,drought
Russia,2008,0.877855604,drought
Russia,2008,-2.999386802,drought
Russia,2009,-0.733213722,drought
Russia,2009,-3.525135812,drought
Russia,2010,-0.812452052,drought
Russia,2010,-7.16875556,drought
Russia,2011,-0.636888632,drought
Russia,2011,-3.619944385,drought
Russia,2012,-1.515177287,drought
Russia,2012,-6.415441058,drought
Russia,2013,-1.554889636,drought
Russia,2013,-1.012940409,drought
Russia,2014,-1.074563234,drought
Russia,2014,-6.188088744,drought
Russia,2015,-0.020935593,drought
Russia,2015,-4.058567799,drought
Russia,2016,-2.291014972,drought
Russia,2016,-2.392842315,drought
Russia,2017,-0.19109009,drought
Russia,2017,-2.663087943,drought
Russia,2018,-1.431760521,drought
Russia,2018,-6.510646234,drought
Russia,2019,-1.665427249,drought
Russia,2019,-6.080374428,drought
Russia,2020,-2.672242834,drought
Russia,2020,-7.119713835,drought
Slovak Republic,2001,1.09778229,drought
Slovak Republic,2001,0.868649373,drought
Slovak Republic,2002,0.487679074,drought
Slovak Republic,2002,0.424019423,drought
Slovak Republic,2003,-7.535563608,drought
Slovak Republic,2003,-9.100195083,drought
Slovak Republic,2004,2.018251675,drought
Slovak Republic,2004,2.180818334,drought
Slovak Republic,2005,1.939089048,drought
Slovak Republic,2005,3.36905314,drought
Slovak Republic,2006,-2.205370677,drought
Slovak Republic,2006,-1.34836481,drought
Slovak Republic,2007,-2.974646101,drought
Slovak Republic,2007,-4.005542622,drought
Slovak Republic,2008,0.141710684,drought
Slovak Republic,2008,-0.843652942,drought
Slovak Republic,2009,-2.772097382,drought
Slovak Republic,2009,-3.459183559,drought
Slovak Republic,2010,6.649144851,drought
Slovak Republic,2010,9.126361528,drought
Slovak Republic,2011,-6.464439078,drought
Slovak Republic,2011,-8.115198357,drought
Slovak Republic,2012,-5.902599751,drought
Slovak Republic,2012,-7.489338726,drought
Slovak Republic,2013,-2.120791978,drought
Slovak Republic,2013,-1.186114963,drought
Slovak Republic,2014,3.542477315,drought
Slovak Republic,2014,4.036676691,drought
Slovak Republic,2015,-4.763456922,drought
Slovak Republic,2015,-5.243886926,drought
Slovak Republic,2016,1.409243865,drought
Slovak Republic,2016,1.295373807,drought
Slovak Republic,2017,-0.785407988,drought
Slovak Republic,2017,-1.582331705,drought
Slovak Republic,2018,-4.192083508,drought
Slovak Republic,2018,-4.780600687,drought
Slovak Republic,2019,-2.139233739,drought
Slovak Republic,2019,-2.445779811,drought
Slovak Republic,2020,1.142996604,drought
Slovak Republic,2020,1.107352422,drought
Slovenia,2001,-1.041360839,drought
Slovenia,2001,-1.388595612,drought
Slovenia,2002,2.864051666,drought
Slovenia,2002,2.861718926,drought
Slovenia,2003,-5.084206248,drought
Slovenia,2003,-6.171202928,drought
Slovenia,2004,3.151969412,drought
Slovenia,2004,3.039160764,drought
Slovenia,2005,0.523679921,drought
Slovenia,2005,1.277688202,drought
Slovenia,2006,-0.942737564,drought
Slovenia,2006,-0.017581304,drought
Slovenia,2007,-0.443200901,drought
Slovenia,2007,-0.617382923,drought
Slovenia,2008,1.898767692,drought
Slovenia,2008,1.411950425,drought
Slovenia,2009,0.183853944,drought
Slovenia,2009,0.225546104,drought
Slovenia,2010,2.311323927,drought
Slovenia,2010,3.163956369,drought
Slovenia,2011,-6.582236044,drought
Slovenia,2011,-7.848226984,drought
Slovenia,2012,-1.889538915,drought
Slovenia,2012,-2.635156114,drought
Slovenia,2013,-1.943942137,drought
Slovenia,2013,-2.03981752,drought
Slovenia,2014,4.040356357,drought
Slovenia,2014,4.311648748,drought
Slovenia,2015,-2.180419325,drought
Slovenia,2015,-2.601955652,drought
Slovenia,2016,1.61962784,drought
Slovenia,2016,1.51448569,drought
Slovenia,2017,-2.649039949,drought
Slovenia,2017,-3.416314555,drought
Slovenia,2018,1.814243861,drought
Slovenia,2018,2.310995352,drought
Slovenia,2019,1.341232189,drought
Slovenia,2019,1.865869902,drought
Slovenia,2020,-1.178705166,drought
Slovenia,2020,-1.26149347,drought
Spain,2001,-0.370504991,drought
Spain,2001,-0.801920745,drought
Spain,2002,1.181837365,drought
Spain,2002,1.534385617,drought
Spain,2003,7.435838264,drought
Spain,2003,6.075832603,drought
Spain,2004,1.127245854,drought
Spain,2004,0.7322469,drought
Spain,2005,-12.22297758,drought
Spain,2005,-10.78489707,drought
Spain,2006,1.256563832,drought
Spain,2006,0.606621139,drought
Spain,2007,-1.325890748,drought
Spain,2007,-1.527775123,drought
Spain,2008,2.150791392,drought
Spain,2008,2.168237245,drought
Spain,2009,-6.453640529,drought
Spain,2009,-5.69982798,drought
Spain,2010,8.649442973,drought
Spain,2010,7.441555576,drought
Spain,2011,-0.419842108,drought
Spain,2011,-0.932357247,drought
Spain,2012,-7.277576204,drought
Spain,2012,-6.686845049,drought
Spain,2013,2.746737405,drought
Spain,2013,1.739059997,drought
Spain,2014,1.428073266,drought
Spain,2014,1.425644037,drought
Spain,2015,-5.878745338,drought
Spain,2015,-5.273074783,drought
Spain,2016,0.639670349,drought
Spain,2016,-0.075617111,drought
Spain,2017,-10.87258598,drought
Spain,2017,-10.00465083,drought
Spain,2018,7.828811951,drought
Spain,2018,7.198277534,drought
Spain,2019,-7.603407468,drought
Spain,2019,-6.688372865,drought
Spain,2020,2.782748905,drought
Spain,2020,2.401047132,drought
Sweden,2001,1.082682674,drought
Sweden,2001,1.680441442,drought
Sweden,2002,-4.265649209,drought
Sweden,2002,-3.774736749,drought
Sweden,2003,-0.23966324,drought
Sweden,2003,-0.481279684,drought
Sweden,2004,1.898671904,drought
Sweden,2004,2.679178773,drought
Sweden,2005,-0.903805652,drought
Sweden,2005,1.371435572,drought
Sweden,2006,-0.18368957,drought
Sweden,2006,-1.538325217,drought
Sweden,2007,1.185196775,drought
Sweden,2007,0.555644132,drought
Sweden,2008,0.512677951,drought
Sweden,2008,-0.2662616,drought
Sweden,2009,0.532512492,drought
Sweden,2009,0.499594825,drought
Sweden,2010,0.649436767,drought
Sweden,2010,-0.220794568,drought
Sweden,2011,2.251523415,drought
Sweden,2011,2.49549488,drought
Sweden,2012,4.23834532,drought
Sweden,2012,3.311604795,drought
Sweden,2013,-1.738603749,drought
Sweden,2013,-0.297081878,drought
Sweden,2014,1.427387511,drought
Sweden,2014,0.468561292,drought
Sweden,2015,2.034545338,drought
Sweden,2015,2.868258443,drought
Sweden,2016,-2.031475894,drought
Sweden,2016,0.266283957,drought
Sweden,2017,2.093275896,drought
Sweden,2017,2.895795663,drought
Sweden,2018,-8.527002593,drought
Sweden,2018,-7.129311612,drought
Sweden,2019,0.684841185,drought
Sweden,2019,1.592944149,drought
Sweden,2020,-2.893901077,drought
Sweden,2020,0.150046501,drought
Switzerland,2001,1.912244479,drought
Switzerland,2001,1.239829643,drought
Switzerland,2002,1.561339069,drought
Switzerland,2002,1.623713222,drought
Switzerland,2003,-5.756257721,drought
Switzerland,2003,-3.95870956,drought
Switzerland,2004,0.292481188,drought
Switzerland,2004,-0.146086397,drought
Switzerland,2005,-1.359679739,drought
Switzerland,2005,-0.758996188,drought
Switzerland,2006,-0.713613702,drought
Switzerland,2006,-0.457389664,drought
Switzerland,2007,0.164652391,drought
Switzerland,2007,0.252160159,drought
Switzerland,2008,0.460477561,drought
Switzerland,2008,0.230295198,drought
Switzerland,2009,-0.54122883,drought
Switzerland,2009,-0.489196523,drought
Switzerland,2010,0.429427191,drought
Switzerland,2010,0.30421263,drought
Switzerland,2011,-2.730824932,drought
Switzerland,2011,-0.905903935,drought
Switzerland,2012,1.03595882,drought
Switzerland,2012,0.817830009,drought
Switzerland,2013,0.622238912,drought
Switzerland,2013,0.275836189,drought
Switzerland,2014,0.944415693,drought
Switzerland,2014,0.94414544,drought
Switzerland,2015,-3.112327655,drought
Switzerland,2015,-1.447868999,drought
Switzerland,2016,0.741391397,drought
Switzerland,2016,1.139111445,drought
Switzerland,2017,-0.757984381,drought
Switzerland,2017,0.119442355,drought
Switzerland,2018,-5.924263374,drought
Switzerland,2018,-3.041600646,drought
Switzerland,2019,-0.256652944,drought
Switzerland,2019,-0.018060226,drought
Switzerland,2020,-2.547229924,drought
Switzerland,2020,-0.804674144,drought
Türkiye,2001,-5.058175815,drought
Türkiye,2001,-5.450428706,drought
Türkiye,2002,-0.415625117,drought
Türkiye,2002,-0.886346621,drought
Türkiye,2003,-1.377442822,drought
Türkiye,2003,-0.862562147,drought
Türkiye,2004,-4.25680385,drought
Türkiye,2004,-4.334974558,drought
Türkiye,2005,-0.041536052,drought
Türkiye,2005,-0.585214167,drought
Türkiye,2006,-0.433113087,drought
Türkiye,2006,-0.321267818,drought
Türkiye,2007,-2.960714295,drought
Türkiye,2007,-3.051550485,drought
Türkiye,2008,-5.540665851,drought
Türkiye,2008,-6.287357813,drought
Türkiye,2009,3.527827858,drought
Türkiye,2009,3.580231507,drought
Türkiye,2010,-0.354098783,drought
Türkiye,2010,-0.799442467,drought
Türkiye,2011,2.629366955,drought
Türkiye,2011,2.744232082,drought
Türkiye,2012,-0.85729266,drought
Türkiye,2012,-0.503514758,drought
Türkiye,2013,-4.784436269,drought
Türkiye,2013,-4.874177691,drought
Türkiye,2014,0.554694495,drought
Türkiye,2014,-0.241517683,drought
Türkiye,2015,2.291608338,drought
Türkiye,2015,2.254082078,drought
Türkiye,2016,-4.288073776,drought
Türkiye,2016,-4.984376751,drought
Türkiye,2017,-2.771280925,drought
Türkiye,2017,-2.863052188,drought
Türkiye,2018,0.057056231,drought
Türkiye,2018,-0.169967925,drought
Türkiye,2019,-3.039362039,drought
Türkiye,2019,-2.964590265,drought
Türkiye,2020,-5.902361229,drought
Türkiye,2020,-5.623300739,drought
United Kingdom,2001,1.022327836,drought
United Kingdom,2001,2.02980734,drought
United Kingdom,2002,1.541669669,drought
United Kingdom,2002,1.262461406,drought
United Kingdom,2003,-4.915494897,drought
United Kingdom,2003,-7.717944358,drought
United Kingdom,2004,2.262374057,drought
United Kingdom,2004,3.207165016,drought
United Kingdom,2005,0.221609271,drought
United Kingdom,2005,0.272054747,drought
United Kingdom,2006,0.026202396,drought
United Kingdom,2006,0.337568601,drought
United Kingdom,2007,0.815861168,drought
United Kingdom,2007,1.215566012,drought
United Kingdom,2008,3.362444762,drought
United Kingdom,2008,4.960472914,drought
United Kingdom,2009,0.657160544,drought
United Kingdom,2009,-0.818890942,drought
United Kingdom,2010,-0.938130837,drought
United Kingdom,2010,-1.002324739,drought
United Kingdom,2011,-1.523056185,drought
United Kingdom,2011,-5.412382523,drought
United Kingdom,2012,4.518049703,drought
United Kingdom,2012,7.096355427,drought
United Kingdom,2013,-0.973299159,drought
United Kingdom,2013,-1.311320445,drought
United Kingdom,2014,2.403771557,drought
United Kingdom,2014,3.048938989,drought
United Kingdom,2015,1.82674848,drought
United Kingdom,2015,0.84843819,drought
